TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,160,1047.748559,39.621053,45.990376,48.305624,12.489991,16.442673,71.114767,68.613267,37.092123,40.831951,39.583756,45.979987,48.282569,0.449790,,,,,,,5bb7f71d0e6910b4e43b014ec0c44ad6,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,185,487.867824,37.484033,44.233677,46.150117,12.014772,14.494361,54.180961,51.790824,34.271415,38.993964,37.428150,44.217140,46.121829,0.503292,,,,,,,31095f54e0fac84ffc7720a09dfbac87,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,210,226.540229,34.795645,42.049915,43.523746,11.463723,12.336965,34.250798,32.467043,31.231070,36.638008,34.726842,42.034535,43.495413,0.579254,,,,,,,e81181c66f99f53224838f80c65cb5b9,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,235,102.989933,31.808682,39.509341,40.756731,10.894742,10.223218,17.263523,16.248814,28.161844,33.903121,31.734211,39.491765,40.716957,0.672687,,,,,,,a378b43343ba101b9806ea439fbc0a1e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,110,3123.150081,41.522190,47.573186,50.681446,12.974584,18.514834,86.311647,83.950050,40.363976,42.528709,41.509373,47.566542,50.670568,0.387048,,,,,,,ffe07fdfc3175ec4d61a8863eae075a4,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,135,1472.666411,40.349347,46.571201,49.238948,12.650311,17.193497,76.732803,74.209521,38.217385,41.501588,40.322405,46.561511,49.221528,0.432833,,,,,,,77fea6e53215e778ddd70e0f6952bca3,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,160,669.041728,38.510187,45.072397,47.247898,12.226338,15.409994,61.895143,59.430709,35.553438,39.907005,38.463226,45.058304,47.222287,0.504937,,,,,,,d5290c97d3b43789cf15419323f50f71,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,185,309.943595,36.103001,43.114838,44.787721,11.725240,13.366647,43.150352,41.044857,32.656721,37.797841,36.036959,43.096297,44.747842,0.600401,,,,,,,c5508261cc907a30304ae539917a1eee,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,210,142.554061,33.290513,40.960257,42.284070,11.180904,11.255217,24.169048,22.746374,29.665782,35.317417,33.217222,40.942285,42.228929,0.744525,,,,,,,8ca5e1e72df5653d9d821c515c92b6b3,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,235,64.200415,30.290003,38.437121,39.312768,10.629597,9.302008,10.388988,9.762781,26.667083,32.482953,30.225919,38.422317,39.263949,0.918703,,,,,,,bc2ed53bbbf675c024220ff5d1fa08f8,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,110,2230.323523,40.902144,47.065931,50.025651,12.747048,17.853043,80.310563,77.833877,39.159234,42.044119,40.883593,47.056628,50.010137,0.432488,,,,,,,25f7cae54cfa38e011a4ba9246cc2186,
